,ADX_14,APO,Aroon Down_25,Aroon Up_25,CCI_20,CMO_14,DEMA_10,DEMA_100,DEMA_20,DEMA_50,EMA_10,EMA_100,EMA_20,EMA_50,FAMA,KAMA_10,KAMA_100,KAMA_20,KAMA_50,MACD,MACD_Hist,MACD_Signal,MAMA,MOM_14,OBV,PPO,ROC_14,RSI_14,Real Lower Band_10,Real Lower Band_100,Real Lower Band_20,Real Lower Band_50,Real Middle Band_10,Real Middle Band_100,Real Middle Band_20,Real Middle Band_50,Real Upper Band_10,Real Upper Band_100,Real Upper Band_20,Real Upper Band_50,SMA_10,SMA_100,SMA_20,SMA_50,SlowD,SlowK,TEMA_10,TEMA_100,TEMA_20,TEMA_50,TRIMA_10,TRIMA_100,TRIMA_20,TRIMA_50,WILLR_14,WMA_10,WMA_100,WMA_20,WMA_50,adjusted_close,close,dividend_amount,high,low,open,split_coefficient,volume
2001-01-19,16.1227,-2.4170,56.0000,4.0000,87.8731,4.4105,52.2057,60.0463,48.9434,47.0720,51.3566,67.2257,51.9198,59.4535,40.1511,53.1215,79.5131,56.3531,62.4469,-1.8364,1.3535,-3.1900,66.4663,-4.2850,88250550.0000,-4.6332,-7.1586,52.2053,40.6281,29.3112,39.8873,31.6145,48.9352,78.4840,50.6612,56.5546,57.2424,127.6567,61.4351,81.4946,48.9352,78.4840,50.6612,56.5546,77.6108,82.8256,54.2341,47.4714,51.6239,42.9039,48.5109,80.8279,50.0101,55.1322,-22.6804,50.8557,66.9843,50.5042,52.9362,55.5723957159,67.31,0.0,70.94,67.0,70.88,1.0,9339600
2001-01-22,15.0632,-1.7168,52.0000,0.0000,57.5381,3.6884,53.3276,59.7176,49.8251,47.2318,52.0586,66.9879,52.2338,59.2874,40.2821,53.3590,79.2577,56.3284,62.2200,-1.3843,1.4445,-2.8289,66.3538,2.2209,80971750.0000,-3.3230,4.1907,51.8442,41.2961,28.8113,40.6602,34.0126,49.9466,78.1783,51.2032,55.6609,58.5971,127.5454,61.7462,77.3092,49.9466,78.1783,51.2032,55.6609,80.4471,79.3092,55.3308,47.3026,52.7639,43.5403,49.7234,79.9504,49.7883,54.7377,-17.0017,51.9979,66.5236,50.9382,52.8837,55.2173796684,66.88,0.0,68.38,64.13,65.81,1.0,7278800
2001-01-23,14.6877,-1.2485,48.0000,100.0000,109.6846,13.6766,55.9643,59.6163,51.5962,47.8157,53.6356,66.8641,53.0432,59.3440,40.4122,54.4873,79.0682,56.4667,62.1924,-0.5744,1.8036,-2.3780,66.2976,18.2627,93229850.0000,-2.4154,43.0016,56.8383,41.0457,28.4554,41.0562,35.5212,51.4014,77.8833,51.9847,55.1071,61.7571,127.3111,62.9132,74.6930,51.4014,77.8833,51.9847,55.1071,80.5001,79.3656,58.4702,47.4692,55.1252,44.7755,51.2643,79.0565,49.6920,54.4101,-5.0860,53.9590,66.1781,51.8457,53.0826,60.732512685500005,73.56,0.0,74.98,66.63,67.44,1.0,12258100
2001-01-24,13.9194,-0.5380,44.0000,96.0000,-2.0216,-5.5561,54.5627,59.1250,51.3047,47.6013,53.0976,66.5435,52.8178,59.0041,40.5408,54.3076,78.6933,56.3965,61.9655,-0.7355,1.3140,-2.0495,66.1414,-2.1631,66903250.0000,-1.0458,-4.0938,47.2220,43.7753,27.8306,40.9690,36.2610,52.2377,77.4703,51.6751,54.5158,60.7002,127.1100,62.3812,72.7706,52.2377,77.4703,51.6751,54.5158,72.8279,59.8089,55.9064,47.0512,54.4378,44.8010,52.6968,78.1517,49.6620,54.1259,-49.9449,53.8272,65.6393,51.7211,52.9089,50.6764767351,61.38,0.0,66.5,58.63,66.0,1.0,26326600
2001-01-25,13.5952,-0.2236,40.0000,92.0000,-53.8671,-11.9815,52.1640,58.4918,50.3294,47.0983,51.9249,66.1495,52.2302,58.5196,40.6679,54.2748,78.1882,56.2274,61.6800,-1.1747,0.6998,-1.8745,65.9465,-8.1571,54841950.0000,-0.4369,-14.8840,44.0093,43.7934,27.1063,40.4866,36.4954,52.2427,76.9708,51.2003,53.9585,60.6920,126.8353,61.9140,71.4216,52.2427,76.9708,51.2003,53.9585,59.0659,38.0232,52.2604,46.4225,52.8135,44.3901,53.5048,77.2406,49.7648,53.8706,-67.8663,52.8108,65.0290,51.2423,52.6003,46.647457405299996,56.5,0.0,60.88,55.06,60.5,1.0,12061300
2001-01-26,13.2941,0.4295,36.0000,88.0000,-51.9889,-11.9815,50.3759,57.8787,49.4977,46.6333,50.9653,65.7634,51.6985,58.0540,40.7933,54.1439,77.7019,56.0118,61.4433,-1.5054,0.2953,-1.8007,65.7535,1.5439,54841950.0000,0.8442,3.4230,44.0093,42.9010,26.3960,40.2611,36.5140,51.9174,76.4837,50.6121,53.4961,60.9338,126.5713,60.9630,70.4783,51.9174,76.4837,50.6121,53.4961,36.0860,10.4258,49.7769,45.8261,51.4737,44.0319,53.7161,76.3291,49.9247,53.6419,-67.8663,51.7935,64.4285,50.8087,52.3136,46.647457405299996,56.5,0.0,59.56,55.48,55.63,1.0,11007700
2001-01-29,12.9165,0.6763,32.0000,84.0000,-27.5388,-6.0812,49.9946,57.3966,49.3062,46.4225,50.6966,65.4411,51.4879,57.7181,40.9173,54.1026,77.3090,55.8864,61.1882,-1.5208,0.2239,-1.7447,65.5908,3.3025,62294150.0000,1.3295,7.1505,46.9594,43.2686,25.7874,40.6477,37.5901,52.0668,76.0464,50.0936,52.8966,60.8650,126.3054,59.5395,68.2030,52.0668,76.0464,50.0936,52.8966,20.4781,12.9853,49.4123,45.4260,51.1113,44.0433,53.5474,75.4159,50.1756,53.4521,-55.2332,51.3517,63.8940,50.7016,52.1564,49.4875857853,59.94,0.0,60.25,55.63,55.94,1.0,7452200
2001-01-30,12.4717,0.3783,28.0000,80.0000,-24.2950,-8.8039,49.2285,56.8718,48.8801,46.1177,50.2051,65.0956,51.1551,57.3367,41.0398,54.0772,76.9600,55.8032,61.0346,-1.6348,0.0880,-1.7227,65.4149,5.6803,55248050.0000,0.7416,13.4244,45.5980,43.2686,25.1457,40.4535,37.5022,52.0668,75.6875,49.8434,52.5993,60.8650,126.2293,59.2334,67.6965,52.0668,75.6875,49.8434,52.5993,14.3106,19.5209,48.5275,44.9624,50.4288,43.9053,52.7133,74.5022,50.5344,53.3207,-61.8803,50.6110,63.3384,50.5016,51.9641,47.9932159109,58.13,0.0,60.88,56.63,60.0,1.0,7046100
2001-01-31,12.5275,0.1005,24.0000,76.0000,-76.8296,-15.3727,47.4467,56.2183,47.8492,45.5535,49.1274,64.6833,50.5001,56.8246,41.1606,53.6256,76.4129,55.7301,60.8299,-2.0018,-0.2232,-1.7785,65.2035,-2.3200,45454850.0000,0.1970,-4.9787,42.3137,41.3219,24.4100,40.7982,37.1649,51.2825,75.1742,49.9338,52.2826,61.2430,125.9385,59.0694,67.4004,51.2825,75.1742,49.9338,52.2826,17.4274,19.7762,46.2970,44.3083,48.9103,43.3779,51.2412,73.5906,50.8673,53.1972,-97.1338,49.1949,62.7165,49.9715,51.6378,44.277931692799996,53.63,0.0,59.75,53.0,58.75,1.0,9793200
2001-02-01,13.6216,0.0132,100.0000,72.0000,-196.3609,-24.5659,44.2195,55.3569,45.9140,44.5819,47.1844,64.1637,49.3516,56.1036,41.2795,51.5543,75.7323,55.0868,60.5693,-2.7322,-0.7629,-1.9693,64.9359,-11.4596,12394250.0000,0.0262,-22.9649,37.7170,37.4832,23.4749,38.9127,36.3829,49.5693,74.6207,49.2139,51.9854,61.6555,125.7666,59.5151,67.5879,49.5693,74.6207,49.2139,51.9854,19.0244,17.7760,42.2282,43.3478,46.1623,42.2508,49.5437,72.6871,50.9568,53.0514,-89.7379,46.8600,61.9891,48.8769,51.0950,38.440807376799995,46.56,0.0,47.94,43.31,47.5,1.0,33060600
